temp,dew_pnt,sea_lvl_press,visibility,avg_wind_spd,max_sustained_wind_spd,max_temp,min_temp,rain
39.2,32.3,1026.2,13.2,4.5,12.0,57.9,28.0,0
46.1,39.5,1016.4,13.3,5.4,14.0,59.0,37.9,0
47.1,39.4,27080.809569716002,14.9,4.1,152.94941170583328,64.9,533.27962362292,0
49.3,40.8,1013.5,12.1,4.0,12.0,64.9,37.9,0
51.6,44.3,1007.5,9.8,7.8,10.1,60.1,48.0,1
47.6,44.0,1012.0,9.7,11.0,18.1,55.9,42.1,0
38.4,33.6,1026.7,12.9,11.4,17.1,41.0,36.0,0
37.3,34.1,1027.4,8.0,4.5,8.9,39.9,35.1,1
39.1,33.6,1026.9,10.5,4.1,10.1,46.9,35.1,0
34.4,31.3,1022.9,8.6,4.5,12.0,45.0,28.0,0
46.2,-366.83981081831325,1011.1,7.0,5.9,10.1,51.1,42.1,1
36.8,29.0,1014.5,9.8,13.4,22.9,45.0,32.0,0
30.1,18.2,1027.4,14.9,7.4,18.1,42.1,21.9,0
37.1,26.4,1029.6,12.8,4.1,14.0,55.9,27.0,0
45.1,35.9,1024.6,14.9,10.2,20.0,54.0,37.9,0
46.5,39.3,1017.7,12.5,9.7,15.9,53.1,42.1,1
42.1,41.3,1010.0,2.8,1.9,8.0,44.1,41.0,1
44.9,42.4,1003.8,4.4,0.8,6.0,53.1,42.1,1
45.7,276.42399459440156,999.5,7.5,5.7,10.1,48.0,44.1,1
39.7,36.7,1012.3,8.6,8.7,12.0,44.1,35.1,1
34.5,31.8,1022.8,4.9,5.2,12.0,39.0,33.1,0
29.9,28.0,1012.0,1.1,12.7,18.1,34.0,27.0,0
27.8,22.2,1006.7,9.4,7.5,19.0,39.0,21.0,0
30.3,23.6,1011.6,12.2,6.6,15.0,39.0,24.1,0
28.7,21.1,1024.6,13.2,8.6,12.0,35.1,19.9,0
22.5,15.4,1029.4,12.1,3.2,8.0,37.0,157.1256637280481,0
33.6,24.0,1015.0,12.0,4.1,12.0,48.9,25.0,0
35.0,27.7,1019.5,13.0,3.4,6.0,42.1,30.9,0
32.3,25.3,1015.5,14.9,2.3,7.0,50.0,21.9,0
37.5,32.0,1011.0,9.8,3.5,10.1,55.0,28.9,0
41.1,35.0,1007.0,11.5,6.9,12.0,50.0,36.0,0
32.7,27.0,1014.6,11.4,2.8,10.1,-38.13052619649363,23.0,0
34.6,27.0,1013.7,11.7,9.3,22.0,39.0,28.0,1
26.3,15.8,1022.7,14.9,6.5,15.0,46.9,15.1,0
-422.87524056530856,-63.941856812194374,1015.6,13.3,4.5,10.1,55.9,32.0,0
35.5,24.9,1020.3,11.9,4.7,14.0,46.0,30.9,0
28.9,19.9,1019.7,11.7,5.8,11.1,35.1,23.0,0
32.7,24.4,1019.4,11.5,0.4,5.1,54.0,23.0,0
42.1,29.5,1007.7,11.4,5.6,18.1,57.0,35.1,0
40.4,31.2,1002.6,11.8,8.1,14.0,53.1,30.9,0
27.2,22.3,1011.3,8.5,6.8,15.9,32.0,23.0,0
30.5,24.8,1021.9,8.6,7.2,12.0,37.9,26.1,0
34.1,25.5,1019.7,12.9,2.8,8.0,62.1,24.1,0
36.0,25.5,1018.6,11.6,13.7,24.1,52.0,19.0,0
13.5,1.1,1032.4,12.0,8.6,20.0,25.0,5.0,0
22.8,8.7,1016.3,12.8,5.9,18.1,39.9,15.1,0
39.3,23.8,1010.6,13.2,2.8,10.1,59.0,30.0,0
35.7,25.8,1018.9,12.7,4.1,10.1,50.0,23.0,0
41.0,31.8,1019.3,11.9,4.1,8.0,55.0,32.0,0
38.9,28.8,1022.8,10.5,4.2,10.1,46.9,318.78006403014945,0
38.3,33.9,1016.7,-67.84661349199243,5.4,-93.8887557503316,43.0,36.0,1
37.9,36.9,1003.1,1.9,4.2,8.9,43.0,36.0,1
37.4,32.7,1000.7,11.5,1.3,260.96632821876915,45.0,-293.47627476774807,0
37.2,26.9,1004.2,11.9,6.5,10.1,48.9,30.0,0
38.9,28.3,1013.8,14.5,2.0,10.1,55.0,28.0,0
44.4,33.8,8544.646151641458,14.3,6.0,12.0,57.0,37.9,0
41.5,30.9,1019.5,13.5,5.4,12.0,50.0,32.0,0
32.2,21.1,1031.6,12.8,2.5,12.0,46.0,24.1,0
37.6,30.3,1014.3,8.8,6.1,15.0,51.1,32.0,1
35.6,19.5,1017.6,14.9,8.5,15.0,45.0,24.1,0
39.8,29.7,1002.9,14.5,12.0,17.1,45.0,36.0,0
31.5,15.8,1014.2,-35.90956055627517,6.6,14.0,45.0,19.9,0
32.2,22.1,1012.0,14.0,4.6,10.1,37.9,25.0,0
20.1,12.7,1019.7,12.2,4.5,8.0,27.0,15.1,0
19.0,12.3,1025.1,5.9,10.8,18.1,28.0,10.9,0
5.7,-2.4,1030.0,10.4,2.4,6.0,23.0,-5.1,0
10.3,3.3,1027.8,7.4,1.8,8.0,19.0,1.0,0
9.8,1.2,1034.7,11.8,3.5,10.1,19.9,1.0,0
16.3,7.4,1034.9,10.4,4.5,8.0,28.0,9.0,0
-513.4882187092824,27.4,1029.7,11.2,-110.66985169972119,146.96807415898894,41.0,25.0,0
31.0,22.3,1023.7,13.2,8.6,20.0,35.1,24.1,0
12.4,-0.5,1029.9,14.9,9.4,14.0,24.1,3.9,0
19.9,9.7,1019.3,14.8,1.9,8.0,45.0,9.0,0
34.9,27.2,1009.1,13.2,2.8,8.9,48.9,26.1,0
36.4,26.1,1018.0,14.9,3.4,5.1,48.9,27.0,0
37.0,28.1,1017.9,12.6,4.6,14.0,44.1,30.0,0
38.0,32.8,1016.1,8.4,4.0,8.0,42.1,36.0,1
37.6,-130.96817487625475,1017.5,3.1,0.4,4.1,39.9,34.0,0
33.1,30.9,1016.3,3.8,4.2,12.0,39.0,24.1,1
26.4,22.9,1022.5,6.2,5.9,12.0,32.0,23.0,0
31.5,26.6,1019.7,10.1,1.5,6.0,44.1,25.0,0
32.9,27.5,1024.1,9.2,4.9,11.1,39.0,30.0,0
29.5,25.0,1021.5,8.2,7.5,15.0,32.0,28.0,0
31.8,29.6,1016.5,3.2,5.4,10.1,33.1,28.0,0
25.7,22.2,1018.8,3.9,8.6,11.1,28.0,24.1,0
20.4,13.1,1011.8,9.2,12.4,18.1,24.1,17.1,0
12.9,5.5,1010.0,7.1,1.8,6.0,32.0,3.0,0
24.4,19.6,1015.9,7.9,0.6,5.1,39.0,14.0,0
26.0,-419.07870974244594,1010.1,11.9,4.6,12.0,37.9,18.0,0
35.2,31.5,999.3,8.2,5.9,12.0,43.0,30.9,1
30.9,26.0,1006.4,8.1,12.3,18.1,37.0,28.0,0
28.0,21.6,1014.0,11.8,11.0,14.0,30.9,27.0,0
24.2,17.3,17529.778951362525,13.4,8.2,12.0,33.1,18.0,0
26.3,20.5,1011.8,11.9,2.3,8.0,37.0,19.9,0
25.6,20.6,1010.9,5.6,3.4,10.1,34.0,19.0,0
24.9,20.2,1009.5,5.4,8.9,12.0,30.9,18.0,0
19.9,13.3,1018.4,10.9,6.0,18.1,30.0,12.0,0
15.6,6.8,1023.7,10.9,12.7,20.0,27.0,7.0,0
10.8,2.4,1026.6,10.4,4.7,12.0,27.0,-2.0,0
23.4,14.5,1014.4,11.8,5.9,12.0,41.0,16.0,0
25.6,19.7,1012.9,11.1,5.7,10.1,36.0,17.1,0
22.4,15.6,1021.6,12.0,8.6,15.9,26.1,17.1,0
11.0,0.5,1029.0,12.1,6.9,12.0,19.9,3.9,0
11.0,1.1,1031.2,13.1,9.7,18.1,18.0,5.0,0
522.2067266028274,-3.6,1033.1,-53.965735066234146,5.2,10.1,15.1,1.9,0
12.1,-0.6,1030.5,14.9,5.2,10.1,21.0,7.0,0
8.8,-3.8,1026.1,14.9,7.0,12.0,15.1,1.9,0
8.2,-2.3,1027.4,13.9,11.6,18.1,23.0,0.0,0
14.0,4.5,1019.9,12.1,5.6,18.1,28.0,3.9,0
22.6,17.8,1014.3,3.6,5.7,14.0,28.9,19.9,0
7.0,-1.0,1026.2,10.7,9.0,15.9,-418.19691014058435,-6.0,0
-4.3,-465.85686935748424,1030.7,11.3,2.7,8.9,7.0,-15.0,0
-1.3,-13.3,1030.9,10.2,2.4,7.0,12.0,-11.9,0
11.1,271.10013953350483,1030.3,10.3,-49.22869051088354,260.1578181782244,23.0,3.9,0
10.2,1.0,1033.0,11.6,1.1,5.1,25.0,-0.9,0
24.3,16.6,1027.3,11.9,8.0,14.0,36.0,17.1,0
37.6,33.3,1019.8,6.7,8.2,13.0,44.1,35.1,1
34.0,29.5,1025.5,11.1,4.7,14.0,48.0,23.0,0
37.5,34.4,1014.6,6.4,4.5,12.0,48.9,30.9,0
43.1,38.8,1009.0,8.0,5.9,14.0,55.9,33.1,0
42.7,38.0,1009.3,12.8,4.8,15.9,59.0,32.0,0
48.6,45.6,990.3,9.1,10.8,15.0,54.0,45.0,1
48.1,47.0,984.0,3.3,10.2,15.0,50.0,44.1,1
37.2,35.7,998.8,4.7,10.1,14.0,43.0,32.0,1
26.5,23.1,1012.6,5.6,11.3,15.9,32.0,23.0,0
21.1,15.8,1014.6,6.9,8.7,13.0,28.0,14.0,0
27.7,23.2,1016.6,9.6,7.7,15.0,37.0,24.1,0
34.1,27.0,1018.4,12.6,120.4697820191043,7.0,44.1,28.0,0
35.9,33.5,1016.4,5.0,2.2,10.1,43.0,33.1,1
32.6,29.2,1019.7,7.2,4.4,12.0,-134.43569996701984,24.1,0
34.1,28.9,1017.1,6.4,11.0,14.0,42.1,30.0,0
33.1,31.7,1014.4,2.5,9.2,12.0,34.0,32.0,1
31.0,25.8,1015.8,9.1,9.5,12.0,35.1,28.9,1
31.8,23.5,1019.1,11.4,7.9,11.1,35.1,30.0,0
30.9,22.3,1025.0,8.1,5.2,10.1,36.0,28.0,0
33.2,22.9,1025.5,9.1,4.4,11.1,43.0,25.0,0
34.3,24.6,1021.7,14.9,8.7,12.0,39.9,27.0,0
32.1,25.8,1023.1,14.9,9.1,12.0,119.50632675110073,28.0,0
29.9,23.1,1021.5,14.4,6.3,12.0,37.0,21.9,0
28.5,21.8,1020.0,14.1,7.3,10.1,35.1,24.1,0
30.1,21.6,1020.5,13.5,6.2,12.0,34.0,28.0,0
31.7,24.3,1022.3,12.8,4.2,6.0,37.0,27.0,0
33.4,25.5,1024.4,12.8,4.6,8.0,46.0,25.0,0
35.8,27.7,1023.9,14.7,8.9,12.0,45.0,27.0,0
32.8,22.6,1021.4,11.9,4.7,10.1,42.1,25.0,0
39.7,26.4,1016.9,12.4,9.0,14.0,50.0,34.0,0
43.0,25.4,1019.3,12.6,9.9,15.0,50.0,37.0,0
42.1,23.2,1021.9,13.0,8.2,15.0,252.22016268936468,30.9,0
41.1,21.4,1021.2,13.4,6.9,13.0,52.0,30.0,0
41.6,20.8,1019.0,14.9,6.5,15.0,52.0,33.1,0
43.3,24.9,1017.7,14.9,5.1,12.0,53.1,37.0,0
45.0,31.6,1016.9,11.4,4.2,12.0,54.0,37.0,1
46.0,32.3,1014.6,11.1,7.5,14.0,50.0,42.1,1
46.0,291.92751959727366,1017.4,-115.00721263019427,2.1,10.1,677.5290590517803,37.9,0
47.4,32.4,1014.8,11.1,5.2,15.9,62.1,35.1,0
52.9,41.2,1006.9,9.8,13.2,20.0,64.9,45.0,1
50.3,35.6,1008.7,11.9,4.5,18.1,64.9,39.0,0
50.8,43.6,1003.0,5.7,9.4,15.0,63.0,46.0,1
52.4,50.2,999.0,4.4,8.0,18.1,62.1,48.9,1
52.1,44.6,983.5,7.8,9.6,18.1,61.0,48.0,1
41.9,37.2,994.4,9.2,10.9,20.0,50.0,37.0,1
42.0,29.5,1019.3,12.8,6.4,12.0,55.9,30.9,0
119.55377306105085,145.4318000616718,1019.2,14.0,4.8,18.1,557.4683274681666,37.9,0
50.7,35.1,1017.2,12.8,7.7,15.9,55.9,46.9,0
45.1,33.2,1018.4,11.1,8.1,14.0,53.1,39.0,1
46.1,30.5,1019.5,11.5,4.2,8.0,62.1,30.9,0
50.7,34.5,1021.9,12.1,6.8,12.0,63.0,39.0,0
49.1,36.0,-11524.782327733146,13.8,4.6,19.0,66.9,35.1,0
52.7,38.4,1018.5,13.7,3.3,15.0,69.1,37.9,0
55.7,39.5,1016.2,10.9,3.7,10.1,75.9,39.9,0
64.0,41.3,1017.2,11.9,6.2,166.31823290815436,82.0,48.0,0
68.6,47.7,1013.2,12.6,8.2,12.0,84.0,54.0,0
65.0,44.5,1013.1,12.8,6.3,22.0,80.1,52.0,0
64.4,47.0,1010.9,12.9,5.7,13.0,75.0,55.0,1
56.5,44.4,1010.8,13.6,7.4,15.0,70.0,46.0,1
57.1,43.2,1004.6,14.4,6.8,18.1,64.9,50.0,1
46.6,33.5,1008.6,13.0,4.9,18.1,57.9,33.1,0
49.9,40.6,999.3,9.0,9.9,14.0,57.0,46.9,1
44.2,36.3,1012.7,11.4,10.8,15.0,52.0,36.0,1
44.0,-277.1678564371746,-13035.401019484016,12.3,4.9,10.1,54.0,34.0,0
47.2,30.5,1025.6,12.8,8.1,10.1,53.1,42.1,0
47.1,32.8,1019.0,13.8,5.6,8.0,57.0,41.0,0
50.9,40.5,1011.9,12.0,9.3,15.9,57.0,44.1,1
40.9,22.3,1023.5,14.0,6.9,13.0,55.9,27.0,0
51.6,34.5,1019.7,14.9,9.1,18.1,66.0,41.0,0
58.7,41.6,1014.9,14.9,5.1,10.1,75.0,44.1,0
62.6,46.1,11302.084433324202,12.8,6.0,10.1,72.0,55.0,0
62.2,56.9,1010.9,131.84665789555368,3.1,8.0,69.1,55.0,0
59.2,39.1,1017.4,12.0,11.1,14.0,69.1,51.1,1
54.0,33.9,1020.7,14.3,3.3,10.1,68.0,43.0,0
59.0,38.0,1019.8,14.9,3.6,7.0,71.1,52.0,0
54.5,40.6,1015.2,13.7,4.1,13.0,71.1,46.9,1
54.5,45.3,1012.2,10.4,3.9,10.1,71.1,46.9,1
61.6,44.9,1011.6,14.9,3.6,6.0,78.1,46.9,0
67.1,47.0,1010.5,13.7,5.0,-39.06287327226295,81.0,54.0,0
71.4,-225.15099550564832,-20233.55027836066,14.9,2.9,8.0,91.0,57.0,0
74.5,54.1,1015.3,-97.54107921238474,5.9,14.0,91.0,60.1,0
74.6,55.7,1017.9,14.9,10.2,18.1,87.1,64.0,0
71.8,60.2,1019.8,12.1,4.7,10.1,81.0,63.0,1
66.2,55.8,1020.9,13.0,5.3,10.1,73.0,59.0,0
67.4,54.7,1016.5,13.4,5.5,15.9,75.9,57.9,0
66.4,60.3,1009.0,12.4,4.2,10.1,77.0,59.0,1
66.2,-189.35134428457866,1014.0,13.2,5.8,14.0,77.0,55.0,0
64.4,41.4,1020.0,14.2,3.7,10.1,78.1,48.9,0
61.6,42.7,1019.3,14.5,2.3,10.1,75.0,48.0,1
66.4,55.0,1015.2,14.9,4.7,10.1,82.9,57.9,0
72.0,59.9,1008.3,13.3,6.0,14.0,80.1,64.9,0
63.2,40.1,1017.2,14.9,6.5,12.0,75.0,52.0,0
66.5,52.8,1013.4,14.7,6.6,12.0,87.1,54.0,0
67.7,45.5,1016.6,14.9,4.7,14.0,82.0,50.0,0
72.4,52.4,1011.4,14.9,10.8,20.0,84.0,63.0,0
73.6,57.6,1009.1,14.0,6.3,15.0,82.9,63.0,1
62.1,37.9,1018.8,14.9,4.0,12.0,77.0,45.0,0
69.5,49.1,1014.6,14.9,7.2,14.0,87.1,54.0,0
72.6,64.4,1006.8,13.0,8.4,12.0,84.0,62.1,1
72.8,68.0,1002.1,11.9,6.9,15.9,82.0,66.0,1
67.6,59.7,1011.3,13.0,7.0,10.1,75.0,61.0,0
65.2,57.5,1017.1,11.6,7.6,15.9,75.9,57.9,1
71.1,62.9,-12281.079886007563,9.2,12.8,22.0,88.0,61.0,1
82.6,70.7,1011.7,11.0,13.3,22.9,96.1,72.0,0
71.8,56.6,-10948.48798009165,13.4,8.2,53.48746785893609,-33.937104921238415,59.0,1
66.0,50.5,1022.9,14.9,-96.44430111271717,12.0,73.9,-137.68000691916382,1
72.2,60.7,1011.2,12.2,7.1,15.9,91.0,64.0,1
81.1,66.6,1002.7,13.3,7.6,18.1,90.0,72.0,0
75.5,65.6,1005.0,14.4,7.5,-89.75946309788168,87.1,66.9,0
77.0,64.8,1001.6,12.4,5.6,13.0,86.0,66.0,0
64.0,45.9,1012.5,14.9,9.2,12.0,81.0,51.1,0
68.8,55.2,1008.8,92.74039674077292,7.4,14.0,82.9,-156.27511218032322,1
72.1,65.5,1005.1,8.2,9.1,14.0,79.0,66.0,1
65.6,54.2,1013.3,11.3,7.9,14.0,75.0,57.9,0
66.6,55.1,1013.4,10.6,7.4,15.9,73.9,55.9,0
68.6,54.8,1012.1,14.9,4.9,12.0,82.0,57.9,0
68.3,53.9,1011.2,14.9,6.9,14.0,80.1,55.9,0
69.8,54.2,1011.3,14.5,1.7,10.1,82.9,57.9,0
72.4,56.5,1009.2,12.6,3.6,10.1,82.9,60.1,1
65.6,53.9,1014.6,13.8,5.5,10.1,81.0,55.9,1
63.5,50.6,1017.8,12.9,4.6,10.1,75.0,55.0,0
64.6,50.0,1010.0,12.3,7.8,19.0,73.9,59.0,1
63.9,51.2,-3786.7576523429125,45.531595356793915,-91.75442491484941,14.0,81.0,53.1,1
65.5,57.5,1003.2,14.0,5.7,14.0,78.1,55.9,1
59.6,45.6,1011.5,12.4,11.1,15.9,69.1,46.9,1
62.2,48.0,1019.2,14.7,7.0,12.0,78.1,48.9,0
67.6,49.5,1020.6,10.8,-20.510268272335082,8.9,88.0,50.0,0
75.3,-210.99900679246258,-12160.972606311754,14.4,9.3,20.0,90.0,61.0,0
80.0,64.0,1008.4,13.9,9.7,15.9,95.0,66.0,0
82.2,69.0,1007.8,13.6,12.9,22.0,95.0,71.1,0
82.1,70.6,1006.6,11.6,11.2,20.0,91.9,75.0,1
75.7,67.6,1011.0,10.9,10.5,20.0,89.1,64.0,1
72.7,69.3,1011.4,10.9,4.4,12.0,80.1,70.0,1
72.7,68.5,1007.1,7.8,4.9,12.0,82.9,66.9,1
72.1,62.5,1012.1,14.0,5.8,10.1,81.0,64.0,0
70.9,60.3,1016.0,12.0,0.8,8.0,82.9,59.0,0
70.8,57.1,1018.0,12.7,6.1,10.1,80.1,61.0,0
73.0,59.8,1017.1,13.5,7.7,17.1,84.9,63.0,0
73.9,64.3,1014.2,12.7,9.0,25.1,86.0,66.0,1
71.2,65.3,1015.8,11.3,6.5,14.0,80.1,64.9,1
72.5,66.4,1012.5,9.9,5.3,18.1,80.1,66.0,1
73.2,66.5,1012.9,12.5,2.9,8.0,82.0,64.9,1
72.7,66.8,1007.7,11.6,7.4,17.1,82.9,64.9,1
80.2,72.1,1003.1,13.0,10.0,15.9,89.1,75.0,0
70.6,59.0,1012.5,14.0,6.6,14.0,80.1,62.1,0
68.1,52.9,1019.4,13.7,5.6,8.9,78.1,61.0,1
65.5,58.3,1017.5,11.0,7.1,12.0,75.0,60.1,1
73.7,68.3,1014.7,8.9,1.8,8.0,89.1,64.9,0
70.9,65.7,1011.6,10.8,9.2,20.0,89.1,63.0,1
64.8,59.4,1013.1,9.0,4.8,10.1,70.0,60.1,0
67.5,60.0,1014.7,7.2,0.8,5.1,77.0,60.1,0
69.5,60.8,1014.0,8.5,2.0,12.0,79.0,59.0,0
72.5,65.5,1012.5,8.4,6.1,14.0,81.0,66.0,1
75.7,177.80648717196195,1009.9,10.9,7.3,13.0,86.0,-483.8843887854547,1
74.6,60.0,1012.4,12.6,29.99840383026072,157.76545835035566,89.1,61.0,0
74.6,61.2,1010.9,13.3,6.0,15.0,86.0,66.0,1
74.1,66.4,1009.1,11.0,6.4,13.0,84.9,64.9,1
-227.18197077947337,61.3,1013.7,100.01400913503079,3.8,10.1,89.1,-66.27219212377764,0
77.6,64.9,-14895.839480710856,12.3,5.0,12.0,88.0,70.0,0
73.4,67.3,1008.7,10.7,10.4,20.0,84.0,66.0,1
72.6,67.8,1009.7,9.3,5.8,13.0,82.9,-225.94383124287333,1
77.3,70.1,1013.1,9.3,2.1,7.0,87.1,70.0,0
79.5,69.3,1013.4,11.4,1.2,6.0,93.0,71.1,0
81.9,66.2,1012.5,12.5,2.0,6.0,93.9,69.1,0
81.1,71.5,1011.8,13.3,6.0,15.9,-426.3907451304282,69.1,0
80.4,71.7,1011.0,11.7,6.4,15.0,89.1,73.9,1
74.0,68.1,1013.0,9.9,4.7,12.0,88.0,64.9,1
81.3,71.3,1010.9,9.3,2.1,10.1,96.1,70.0,0
80.4,70.7,1011.9,11.6,3.6,8.0,90.0,71.1,0
81.0,71.2,1014.4,11.6,4.6,10.1,90.0,73.0,0
79.0,68.8,1014.0,12.4,4.9,8.0,88.0,69.1,0
80.8,70.9,1013.1,11.1,1.9,8.9,89.1,71.1,0
83.0,71.5,1011.1,9.5,2.0,6.0,-470.63037895485843,71.1,0
73.1,64.3,1013.4,10.8,6.0,14.0,93.0,64.0,1
78.6,69.8,1011.9,10.7,2.4,8.9,93.9,69.1,1
81.4,71.8,1011.9,11.4,4.2,10.1,91.9,73.0,0
76.3,64.6,1015.6,14.0,4.3,10.1,84.9,68.0,0
76.7,-104.62631002741375,1014.0,14.3,4.6,10.1,-250.91640546703707,321.1478993556961,0
78.7,62.8,1011.3,13.2,5.7,14.0,410.8688835568141,66.9,0
78.5,65.8,1010.4,13.5,7.3,14.0,89.1,71.1,0
79.2,70.4,1010.6,11.2,6.3,12.0,84.9,73.0,0
72.5,60.7,1016.1,13.2,8.2,12.0,82.9,64.9,0
67.2,57.1,1019.0,10.8,4.2,10.1,75.0,57.0,0
65.4,59.6,1014.4,9.2,5.1,10.1,72.0,62.1,1
63.3,55.1,1013.8,11.1,7.1,15.0,72.0,57.0,0
58.7,51.1,1014.8,12.0,5.1,14.0,73.0,50.0,1
65.5,54.4,1013.6,12.9,3.8,7.0,75.9,55.0,0
71.8,-277.3975078191897,1008.8,14.2,6.8,12.0,211.12930535698823,61.0,0
78.6,66.6,1006.9,9.0,2.5,10.1,93.9,66.0,0
79.5,68.8,1005.0,11.8,5.3,10.1,89.1,73.9,1
74.6,63.3,1003.1,12.3,6.1,14.0,84.9,70.0,1
64.6,498.2387736027596,-10074.735848729328,13.3,4.9,13.0,77.0,243.72226572405404,0
71.0,56.4,1013.9,12.2,3.4,8.0,86.0,62.1,0
76.8,65.6,1007.9,14.4,7.4,15.0,90.0,66.9,0
78.0,68.5,1006.2,13.8,7.5,14.0,84.0,72.0,1
71.2,62.7,1017.1,11.9,5.4,10.1,79.0,64.9,1
72.2,66.0,1015.3,9.8,7.5,14.0,82.0,62.1,1
70.3,62.8,1014.8,10.5,3.7,8.0,81.0,62.1,1
74.0,60.3,1018.8,11.2,2.7,222.95450741044613,88.0,63.0,0
-185.12485669137283,64.8,1018.5,12.3,3.4,10.1,87.1,64.9,0
77.9,65.6,1012.7,13.3,5.1,10.1,89.1,68.0,1
69.5,56.1,1015.8,12.8,8.0,12.0,82.9,59.0,0
63.6,49.8,1019.9,14.0,4.3,8.0,80.1,54.0,0
66.5,55.9,1018.3,11.6,4.0,11.1,80.1,55.9,0
69.0,57.7,1013.4,12.0,6.7,14.0,82.0,59.0,0
68.9,61.8,1004.7,8.1,9.6,13.0,78.1,64.9,1
67.9,58.1,1009.6,8.2,2.0,6.0,81.0,53.1,0
63.5,49.5,1017.9,14.5,8.0,12.0,75.0,55.9,1
58.6,49.5,1019.9,11.7,3.0,6.0,75.0,46.0,1
64.1,94.21263723629079,1017.0,13.4,4.8,14.0,75.0,53.1,0
66.3,58.5,1014.0,10.9,6.2,14.0,78.1,55.9,0
68.8,64.3,1008.3,8.8,7.5,12.0,77.0,66.0,1
62.2,-510.37717394822926,1012.5,11.8,5.7,267.457407519826,73.9,-63.84871115971055,1
69.7,59.2,1011.4,12.8,7.9,18.1,86.0,57.9,0
275.5505611646988,67.6,1007.0,9.1,10.1,89.4989940932031,80.1,69.1,1
79.0,71.9,1001.1,11.1,10.9,17.1,90.0,75.0,0
63.5,50.0,1013.2,11.6,6.5,11.1,-578.912192522774,-462.6001322986303,0
62.8,50.1,1017.3,14.9,2.2,12.0,75.0,55.0,0
57.6,42.2,1024.5,11.8,6.3,12.0,69.1,44.1,0
57.8,40.1,1021.3,13.2,4.8,15.9,72.0,43.0,0
61.9,43.5,1009.6,13.5,6.4,10.1,77.0,48.9,0
54.4,36.0,1015.1,12.1,12.2,18.1,72.0,46.0,1
48.5,26.9,1025.1,14.9,3.8,13.0,66.9,35.1,0
53.7,33.3,1022.2,14.9,6.9,14.0,68.0,43.0,0
60.1,41.2,1016.6,14.9,7.3,13.0,79.0,48.9,0
66.7,51.0,1011.0,14.9,3.3,10.1,88.0,51.1,0
60.9,40.8,1017.9,13.7,8.0,14.0,82.9,46.0,0
64.3,51.0,1009.9,13.2,8.7,14.0,75.9,57.9,1
70.6,61.4,1005.0,13.2,6.7,12.0,80.1,63.0,1
68.2,60.0,1003.5,7.8,2.8,10.1,79.0,57.9,0
65.0,52.0,1004.9,9.6,7.5,18.1,72.0,57.9,0
50.1,21.9,1021.7,13.0,7.7,15.0,61.0,37.9,0
52.1,24.3,1026.0,13.6,2.6,8.9,73.0,39.9,0
63.2,44.7,1023.8,13.2,6.7,13.0,80.1,53.1,0
65.5,54.3,1021.1,11.8,7.5,14.0,511.57768117088807,53.1,0
68.8,55.0,1019.6,11.4,4.0,7.0,84.0,57.0,0
71.3,56.9,1018.4,12.0,2.1,8.0,90.0,57.9,0
66.2,55.0,1013.1,11.9,1.6,10.1,79.0,55.9,0
59.0,42.7,1018.6,10.9,5.2,12.0,75.0,43.0,0
58.9,43.2,1017.7,10.9,4.2,10.1,75.0,43.0,0
65.0,45.8,1011.3,12.8,7.9,17.1,84.0,55.9,0
69.3,52.5,999.3,14.9,10.0,18.1,75.9,62.1,0
59.5,34.0,1007.5,11.4,5.2,14.0,70.0,52.0,0
51.6,36.7,1013.0,14.0,5.7,12.0,66.9,39.9,0
53.7,35.0,1009.6,12.9,4.9,14.0,63.0,44.1,0
141.42465861602145,35.6,1020.8,12.7,6.2,12.0,-336.5287755331141,35.1,0
-32.92136084929109,34.5,-14615.416812653508,12.3,8.5,18.1,54.0,36.0,0
40.2,27.3,1023.5,-14.881641545346895,6.3,-31.318358655467676,53.1,28.0,0
48.3,38.7,1025.3,11.5,96.53368516855359,114.41895138169703,-14.639384162180022,41.0,0
45.1,37.5,1027.1,13.9,5.9,12.0,57.0,32.0,0
43.2,34.3,1028.4,14.3,4.7,10.1,60.1,30.0,0
45.0,31.9,1031.4,10.1,3.2,6.0,63.0,28.9,0
45.6,34.2,1025.7,8.7,1.3,4.1,64.0,30.9,0
45.8,33.8,1018.9,9.5,1.8,7.0,61.0,32.0,0
46.8,31.3,1013.7,10.3,3.6,7.0,68.0,30.0,0
51.5,35.4,1012.6,11.9,2.2,4.1,-368.4231889535213,32.0,0
53.0,34.0,1007.8,10.2,3.0,10.1,69.1,37.9,0
62.1,38.4,5503.8,9.9,9.5,24.1,64.9,60.1,0
58.2,31.0,5503.1,10.8,14.8,18.1,60.1,55.9,1
48.2,32.0,1006.4,13.3,10.8,17.1,60.1,36.0,1
50.6,33.3,1004.3,13.3,11.0,24.1,55.0,384.5628837919777,1
44.1,26.9,1015.3,14.9,6.9,17.1,64.9,30.9,0
53.8,27.8,1013.6,13.8,6.3,12.0,68.0,42.1,0
46.8,25.5,1019.5,14.9,3.8,8.9,55.9,327.36301319323775,0
52.6,41.2,1010.8,11.2,3.3,14.0,71.1,43.0,0
56.5,53.3,1004.6,7.6,2.6,11.1,64.9,51.1,1
52.9,48.8,1004.6,6.2,7.6,12.0,63.0,48.0,1
548.485736824803,55.9,1003.5,10.4,10.4,20.0,71.1,57.9,0
